Asignatura;Identificador;TituloIndice;Enunciado;Opciones;RespuestaCorrecta;Comentario;Anulada;Imagen;Dificultad
INMUNOLOGIA;MIR 2005, P226;Tema 26: Inmunodeficiencias;Todas las siguientes afirmaciones referidas al virus de la inmunodeficiencia humana (VIH), excepto una, son correctas. Señale la respuesta INCORRECTA:;1. La proteína CD4 de la superficie de las células T es el receptor para el virus. | 2. Los pacientes infectados por el virus producen anticuerpos frente a las glicoproteínas (gp 120 y gp 41) de la envuelta y el antígeno interno grupo específico (p24). | 3. La prueba de Western blot es más específica que el ELISA para diagnosticar la infección por el virus. | 4. Un problema importante para estudiar los anticuerpos frente al VIH es su reactividad cruzada con el virus linfotrópico I de células T humanas. | 5. Existe una importante diversidad antigénica en las glicoproteínas de la envoltura del VIH.;4;--;NO;--;FACIL
INMUNOLOGIA;MIR 2005, P245;Tema 26: Inmunodeficiencias;PRÁCTICAS La deficiencia de adhesión leucocitaria 1 está causada por mutaciones en el gen que codifica para la beta integrina CD18. ¿Cuál de los siguientes es el método más apropiado para diagnosticarla?:;1. Cultivo mixto de linfocitos. | 2. Nefelometría cinética. | 3. Respuesta a mitógenos. | 4. Microscopía electrónica. | 5. Citofluorometría de flujo.;5;--;NO;--;FACIL
INMUNOLOGIA;MIR 2025, P191;Tema 27: Trasplantes.;La enfermedad que más frecuentemente conduce a los programas de diálisis y trasplante en España es:;1. Pielonefritis crónica. | 2. Nefroesclerosis. | 3. Poliquistosis hepato-renal. | 4. Enfermedad renal diabética.;4;--;NO;--;DIFICIL
INMUNOLOGIA;MIR 2023, P36;Tema 27: Trasplantes.;En relación con el mecanismo inmunológico implicado el rechazo de órganos sólidos trasplantados, señale la respuesta INCORRECTA:;1. El rechazo agudo mediado por linfocitos T puede ser controlado mediante el uso de fármacos como la ciclosporina A o los corticoides. | 2. La presencia en el receptor de anticuerpos específicos contra el donante (DSA) previa al trasplante es una contraindicación para el mismo. | 3. El rechazo crónico o lesión crónica del injerto se asocia al daño del endotelio mediado por anticuerpos anti-HLA. | 4. El rechazo hiperagudo es mediado por linfocitos T citotóxicos contra antígenos del donante presentes en el receptor.;4;--;NO;--;DIFICIL
INMUNOLOGIA;MIR 2014, P219b;Tema 27: Trasplantes.;Una niña de 8 meses cumple criterios de diagnóstico de síndrome hemofagocítico/linfohistiocitosis hemofagocítica-fiebre, hepatoesplenomegalia, anemia, trombopenia, hipetransaminasemia, aumento de sCD25 y presenta un defecto en la capacidad de degranulación de sus linfocitos (expresión de CD107a). Señale la actitud terapeútica correcta en este caso:;1. Iniciar rápidamente tratamiento inmunosupresor y tipaje HLA para la búsqueda de donante (trasplante de progenitores hematopoyéticos). | 2. Tratamiento biológico con Daclizumab (anti-CD25) como única terapia hasta obtener el diagnóstico molecular de la enfermedad | 3. Tratamiento sintomático y de soporte (transfusión de hematíes y plaquetas) y evitar cualquier fármaco inmunosupresor. | 4. Antibioterapia de amplio espectro via iv para el tratamiento de un eventual microorganismo desencadenante del cuadro de hemofagocitosis. | 5. Tratamiento con gammaglobulinas intravenosas, a mantener de por vida.;1;--;NO;--;DIFICIL
INMUNOLOGIA;MIR 2010, P214;Tema 27: Trasplantes.;La deplección selectiva de linfocitos T con anticuerpos monoclonales anti-CD3 fijadores de complemento es de utilidad en:;1. Prevención en el rechazo de injertos alogénicos o histoincompatibles. | 2. Inducción de inmunidad específica frente a infecciones virales. | 3. Generación de células citotóxicas o asesinas naturales (NK, Natural Killer). | 4. Inducción de inmunidad específica contra bacterias intracelulares. | 5. Prevención de inmunodeficiencias adquiridas e innatas.;1;--;NO;--;DIFICIL
INMUNOLOGIA;MIR 2012, P213b;Tema 27: Trasplantes.;En el caso de un trasplante de órganos sólidos, si queremos inhibir la enzima calcineurina en las células del paciente trasplantado, ¿qué inmunosupresor deberíamos utilizar?:;1. Ciclofosfamida. | 2. Sirolimus. | 3. Azatioprina. | 4. Micofenolato mofetilo. | 5. Ciclosporina.;5;--;NO;--;DIFICIL
INMUNOLOGIA;MIR 2007, P243;Tema 27: Trasplantes.;En los déficits de la inmunidad humoral (anticuerpos). ¿Qué agente de los señalados es más probable que cause infección oportunista?:;1. Histoplasma capsulatum. | 2. Mycobacterium tuberculosis (Bacilo de Koch). | 3. Virus de la varicela – zoster. | 4. Streptococcus pneumoniae (neumococo). | 5. Pneumocystis jiroveci.;4;--;NO;--;DIFICIL
INMUNOLOGIA;MIR 2005, P244;Tema 27: Trasplantes.;Sobre los fenómenos de rechazo en los trasplantes alogénicos de órganos sólidos, señale la respuesta FALSA:;1. Los linfocitos T-CD4 del receptor pueden reconocer las moléculas HLA-II alogénicas expresadas en las células presentadoras de antígeno del donante. | 2. Los linfocitos T-CD4 del receptor pueden reconocer fragmentos de moléculas HLA-II y HLA-I alogénicas expresadas en las células presentadoras de antígeno del receptor. | 3. El rechazo hiperagudo se debe a la presencia de anticuerpos en el receptor (formados previamente) que frecuentemente van dirigidos contra moléculas HLA. | 4. En el trasplante hepático el rechazo hiperagudo es infrecuente. | 5. A menor expresión de moléculas B7 sobre las células presentadoras de antígeno del donante, mayor es la tasa de rechazo agudo.;5;--;NO;--;DIFICIL
INMUNOLOGIA;MIR 2025, P131;Tema 28: El sistema inmunitario en el cáncer.;SEMINARIOS ¿Cuál es la técnica de elección para la determinación de la expresión de PDL1 en muestra tumoral?:;1. Secuenciación masiva. | 2. Inmunohistoquímica. | 3. Western blot. | 4. Hibridación in situ (FISH).;2;--;NO;--;FACIL
INMUNOLOGIA;MIR 2025, P175;Tema 28: El sistema inmunitario en el cáncer.;SEMINARIOS En relación con el síndrome de liberación de citocinas relacionado con la terapia con células CART (linfocitos T modificados para expresar un CAR o chimeric antigen receptor) contra el antígeno CD-19 para el tratamiento de linfomas agresivos, señale la opción verdadera:;1. Se considera una complicación tardía que suele presentarse a las 2-3 semanas de recibir el tratamiento. | 2. Se produce por un incremento suprafisiológico de algunas citosinas tales como la interleucina 6 (IL-6) e interleucina 1 (IL-1). | 3. Las manifestaciones clínicas características incluyen fiebre e hipertensión. | 4. El tozilizumab se utiliza de forma excepcional para su tratamiento.;2;--;NO;--;FACIL
INMUNOLOGIA;MIR 2024, P141b;Tema 28: El sistema inmunitario en el cáncer.;SEMINARIOS ¿A cuál de las siguientes proteínas presentes en la superficie celular se une el fármaco pembrolizumab?:;1. PD-1. | 2. PD-L1. | 3. CTLA-4. | 4. HER2.;1;--;NO;--;FACIL
INMUNOLOGIA;MIR 2023, P35;Tema 28: El sistema inmunitario en el cáncer.;Las células tumorales desarrollan diferentes mecanismos dirigidos a evitar la activación de la respuesta inmunitaria antitumoral. Entre las inmunoterapias antitumorales dirigidas a contrarrestar estos mecanismos de evasión destaca:;1. La inoculación intratumoral de células T reguladoras específicas frente a antígenos tumorales. | 2. La inoculación de células de la inmunidad innata con capacidad antitumoral como las células reguladoras de origen mieloide (myeloid-derived suppressor cells, MDSC). | 3. El uso de citocinas como el TGF-beta o la IL-10 que frenan el crecimiento tumoral. | 4. El uso de anticuerpos monoclonales inmunomoduladores frente a PD-1 o los ligandos de PD-1.;4;--;NO;--;FACIL
INMUNOLOGIA;MIR 2022, P36;Tema 28: El sistema inmunitario en el cáncer.;Las células T reguladoras (CD4+, CD25+, FoxP3+) se encuentran con frecuencia en el infiltrado de tumores sólidos. Estas células:;1. Se consideran marcadores de buen pronóstico en el desarrollo del tumor. | 2. Contribuyen a la defensa inmune antitumoral. | 3. Producen interferón gamma que contribuye a la activación de linfocitos citotóxicos. | 4. Producen interleucina-10 que contribuye a un microambiente tumoral inmunosupresor.;4;--;NO;--;FACIL
INMUNOLOGIA;MIR 2022, P38;Tema 28: El sistema inmunitario en el cáncer.;SEMINARIOS Entre los avances en inmunoterapia antitumoral se incluye el uso de linfocitos T modificados para que expresen un receptor CAR (chimeric antigen receptor, receptor quimérico para el antígeno) denominados CAR-T. En relación con las células CAR-T para el tratamiento de linfomas y leucemias que expresan CD19, señale la respuesta INCORRECTA:;1. El elemento de reconocimiento del receptor CAR está basado en fragmentos variables de anticuerpos anti-CD19 (single-chain variable fragments, scFvs). | 2. El receptor CAR posee un dominio intracelular responsable de la transmisión de señales. | 3. Entre los efectos secundarios graves de este tratamiento se encuentra el síndrome de liberación de citocinas. | 4. El reconocimiento del antígeno por el receptor CAR depende de las moléculas de histocompatibilidad (HLA) clase I en la célula tumoral.;4;--;NO;--;MEDIO
INMUNOLOGIA;MIR 2021, P34b;Tema 28: El sistema inmunitario en el cáncer.;SEMINARIOS En la inmunoterapia antitumoral basada en el uso de anticuerpos monoclonales contra puntos de control inmunológico (checkpoints) destaca el uso de los anticuerpos monoclonales que bloquean la interacción entre PD-1 y sus ligandos. ¿Cuál de las siguientes afirmaciones es cierta?:;1. La molécula PD-1 es un receptor inhibidor de los linfocitos T que se expresa mayoritariamente en linfocitos T naive. | 2. La interacción de PD-1 y sus ligandos inhibe la activación de los linfocitos T en los ganglios linfáticos. | 3. El bloqueo de PD-1 o de sus ligandos potencia la capacidad antitumoral de los linfocitos T CD8+. | 4. El uso de este tipo de inmunoterapia no se debe combinar con tratamientos de quimioterapia;3;--;NO;--;FACIL
INMUNOLOGIA;MIR 2020, P37;Tema 28: El sistema inmunitario en el cáncer.;SEMINARIOS En relación con la inmunoterapia basada en linfocitos T con receptores antigénicos quiméricos (chimeric antigen receptor, CAR) que reconocen CD19 (CART19):;1. Está aprobada para el tratamiento de leucemia mieloblástica aguda refractaria o en recaída. | 2. Un efecto secundario grave de esta terapia es el síndrome de liberación de citoquinas. | 3. El receptor CAR reconoce CD19 de forma restringida por el HLA. | 4. Se asocia a hipergammaglobulinemia permanente por activación crónica de linfocitos B CD19+.;1;--;NO;--;DIFICIL
INMUNOLOGIA;MIR 2004, P243;Tema 28: El sistema inmunitario en el cáncer.;En el desarrollo actual de nuevos agentes inmunomoduladores para las enfermedades autoinmunes y los cuadros tumorales, se estudian fármacos cuya diana es inmunológica. Señale cuál de los siguientes NO es una diana inmunológica de este tipo de terapia en la actualidad:;1. Enzima tirosina kinasa. | 2. Factor de necrosis tumoral alfa. | 3. Interleukina-1. | 4. Proteína CTLA-4. | 5. Interleukina-10.;5;--;NO;--;FACIL
INMUNOLOGIA;MIR 2024, P109;Otros temas;En la respuesta inmune innata, las células más numerosas a nivel pulmonar, que conforman la primera línea defensiva, son:;1. Neutrófilos. | 2. Macrófagos. | 3. Eosinófilos. | 4. Mastocitos;2;--;NO;--;FACIL
INMUNOLOGIA;MIR 2022, P35;Otros temas;Entre las nuevas medidas de protección contra el COVID-19 se incluye el uso de terapias basadas en anticuerpos monoclonales frente la proteína S (spike) del SARS-CoV-2 (tixagevimab y cilgavimab). Este tratamiento:;1. Es una forma de inmunización activa cuyo resultado depende de la activación de linfocitos memoria. | 2. Está indicado en pacientes inmunodeprimidos, como los pacientes con trasplante de órganos. | 3. Confiere protección durante un período de tiempo aproximado de dos años. | 4. Induce memoria inmunológica basada en la activación de linfocitos B.;2;--;NO;--;DIFICIL
INMUNOLOGIA;MIR 2013, P54;Otros temas;¿En cuál de los siguientes contextos clínicos NO está recomendado el uso de gammaglobulinas intravenosas?:;1. Tratamiento sustitutivo en inmunodeficiencias humorales (defecto en la formación de anticuerpos). | 2. Prevención de la gammapatía monoclonal de significado incierto (MGUS). | 3. Tratamiento del síndrome de Kawasaki. | 4. Manejo de patologías neurológicas inflamatoria/autoinmune (Sd. Guillain-Barré. esclerosis múltiple). | 5. Manejo terapéutico de la púrpura trombopénica inmune (PTI).;2;--;NO;--;MEDIO
INMUNOLOGIA;MIR 2011, P214;Otros temas;Si el informe anatomopatológico de la biopsia de una adenopatía del mediastino indica la presencia de múltiples granulomas no caseificantes con abundantes macrófagos activados, ¿cuál de las siguientes enfermedades es más probable?;1. Sarcoidosis. | 2. Sepsis de origen pulmonar por bacterias grampositivas. | 3. Histiocitosis de células de Langerhans. | 4. Tuberculosis pulmonar. | 5. Metástasis de timoma invasivo.;4;--;NO;--;MEDIO
INMUNOLOGIA;MIR 2011, P217;Otros temas;¿En cuál de las siguientes patologías se incluye el tratamiento con gammaglobulinas humanas?;1. Alergia al veneno de abeja. | 2. Rechazo cardiaco. | 3. Angioedema hereditario. | 4. Púrpura trombocitopénica idiopática. | 5. Osteoartritis.;3;--;NO;--;FACIL
INMUNOLOGIA;MIR 2011, P218;Otros temas;El sistema plasmático de complemento es uno de los principales mecanismos efectores de la respuesta inmune. Señale la opción correcta entre los siguientes enunciados referentes a dicho sistema.;1. Las deficiencias de los componentes finales del sistema se manifiestan fundamentalmente por enfermedades de tipo autoinmune debido al depósito de inmunocomplejos. | 2. La deficiencia del componente C2 provoca fundamentalmente infecciones de repetición por bacterias del grupo Neisseria. | 3. El diagnóstico de edema angioneurótico hereditario se establece mediante la cuantificación de los niveles séricos circulantes y/o el estudio de la actividad funcional del C1-inhibidor. | 4. El estudio de la actividad hemolítica total del sistema de complemento no aporta datos de interés en el estudio de las deficiencias de dicho sistema. | 5. Las infecciones recurrentes por estafilococos y estreptococos son habituales en el déficit del factor H.;3;--;NO;--;FACIL
INMUNOLOGIA;MIR 2010, P212b;Otros temas;Que moléculas o células del sistema inmunológico utilizaría en su fase más inicial la respuesta inmune de un individuo sano frente a un microorganismo que no le ha infectado previamente;"1. Los anticuerpos IgG con alta afinidad para antígenos peptidoglucanos. | 2. Los linfocitos TH2 de los ganglios linfáticos. | 3. Los linfocitos T citotóxicos (CD3+CD8+). | 4. Los receptores de tipo ""toll"" (TLR) de los fagocitos. | 5. Las células T de memoria circulantes.";4;--;NO;--;FACIL
INMUNOLOGIA;MIR 2005, P241;Otros temas;Un recién nacido puede experimentar sintomatología transitoria de la enfermedad materna si la madre padece cualquiera de las siguientes patologías EXCEPTO:;1. Miastenia gravis. | 2. Hipertiroidismo primario. | 3. Penfigo vulgar. | 4. Herpes gestacional. | 5. Enfermedad celiaca.;5;--;NO;--;FACIL
